filter,id,slug,title,href,Name,Appearances,Affiliations,Locations,Gender,Dimensions,species,Vehicles,Weapons,Terrain,Climate,Creature,droid
Characters,616b26e370573492a01ad05b,aurra-sing,Aurra Sing,https://www.starwars.com/databank/aurra-sing,Aurra Sing,"(('films', 'star-wars-episode-i-the-phantom-menace', 'Star Wars: The Phantom Menace (Episode I)'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'))",(),(),"(('Gender', 'female', 'Female'),)","(('Dimensions', 'height-1-83m', 'Height: 1.83m'),)","(('databank', 'palliduvan', 'Palliduvan'),)","(('databank', 'boba-fetts-starship', ""Boba Fett's starship""),)","(('databank', 'blaster-rifle', 'Blaster Rifle'),)",(),(),(),()
Characters,616b325c60b8e492a01ad05b,avar-kriss,Avar Kriss,https://www.starwars.com/databank/avar-kriss,Avar Kriss,"((None, None, 'Star Wars: The High Republic'),)","(('databank', 'jedi-order', 'Jedi Order'),)",(),(),"(('Dimensions', 'height-1-73m', 'Height: 1.73m'),)","(('species', 'human', 'Human'),)",(),(),(),(),(),()
Characters,616b35888c5bf492a01ad05b,avon-starros,Avon Starros,https://www.starwars.com/databank/avon-starros,Avon Starros,"((None, None, 'Star Wars: The High Republic'),)",(),(),(),"(('Dimensions', 'height-1-52m', 'Height: 1.52m'),)","(('species', 'human', 'Human'),)",(),(),(),(),(),()
Characters,616b31becb4ef492a01ad05b,ax-tagrin,Ax Tagrin,https://www.starwars.com/databank/ax-tagrin,Ax Tagrin,"(('series', 'star-wars-resistance', 'Star Wars Resistance'),)",(),(),"(('Gender', 'male', 'Male'),)",(),"(('species', 'iktotchi', 'Iktotchi'),)",(),(),(),(),(),()
Characters,616b29dd727d9492a01ad05b,azi-3,AZI-3,https://www.starwars.com/databank/azi-3,AZI-3,"(('series', 'star-wars-the-bad-batch', 'Star Wars: The Bad Batch'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'))","(('databank', 'galactic-republic', 'Galactic Republic'),)","(('databank', 'kamino', 'Kamino'),)",(),(),(),(),(),(),(),(),"(('droid', 'medical-droid', 'Medical Droid'),)"
Characters,616b358ea336e492a01ad05b,azlin-rell,Azlin Rell,https://www.starwars.com/databank/azlin-rell,Azlin Rell,"((None, None, 'Star Wars: The High Republic'),)",(),(),(),(),"(('species', 'human', 'Human'),)",(),(),(),(),(),()
Characters,616b29f8cbd89492a01ad05b,azmorigan,Azmorigan,https://www.starwars.com/databank/azmorigan,Azmorigan,"(('series', 'star-wars-rebels', 'Star Wars Rebels'),)",(),(),"(('Gender', 'male', 'Male'),)",(),"(('databank', 'jablogian', 'Jablogian'),)",(),(),(),(),(),()
Characters,616b2b8c25d36492a01ad05b,b-u4d-buford,B-U4D (Buford),https://www.starwars.com/databank/b-u4d-buford,B-U4D (Buford),"(('films', 'star-wars-episode-vii-the-force-awakens', 'Star Wars: The Force Awakens (Episode VII)'),)","(('databank', 'the-resistance', 'The Resistance'),)",(),(),"(('Dimensions', 'height-1-75m', 'Height: 1.75m'),)",(),(),(),(),(),(),()
Characters,616b31c7e6b4d492a01ad05b,b1,B1,https://www.starwars.com/databank/b1,B1,"(('series', 'star-wars-resistance', 'Star Wars Resistance'),)",(),(),(),(),(),(),(),(),(),(),"(('databank', 'battle-droid', 'Battle Droid'),)"
Characters,616b341d832bf492a01ad05b,b2emo,B2EMO,https://www.starwars.com/databank/b2emo,B2EMO,"(('series', 'andor', 'Andor'),)",(),(),(),(),(),(),(),(),(),(),()
Characters,616b31b0cf53d492a01ad05b,babu-frik,Babu Frik,https://www.starwars.com/databank/babu-frik,Babu Frik,"(('films', 'star-wars-episode-ix-the-rise-of-skywalker', 'Star Wars: The Rise of Skywalker (Episode IX)'),)",(),(),(),(),(),(),(),(),(),(),()
Characters,616b34a412574492a01ad05b,babwa-venomor,Babwa Venomor,https://www.starwars.com/databank/babwa-venomor,Babwa Venomor,"(('series', 'star-wars-the-bad-batch', 'Star Wars: The Bad Batch'),)",(),(),(),(),"(('databank', 'trandoshan', 'Trandoshan'),)",(),(),(),(),(),()
Characters,616b233152cf0492a01ad05b,bail-organa,Bail Organa,https://www.starwars.com/databank/bail-organa,Bail Organa,"(('films', 'star-wars-episode-ii-attack-of-the-clones', 'Star Wars: Attack of the Clones (Episode II)'), ('films', 'star-wars-episode-iii-revenge-of-the-sith', 'Star Wars: Revenge of the Sith (Episode III)'), ('films', 'rogue-one', 'Rogue One: A Star Wars Story'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'), ('series', 'obi-wan-kenobi', 'Obi-Wan Kenobi'), ('series', 'star-wars-the-bad-batch', 'Star Wars: The Bad Batch'), ('series', 'star-wars-rebels', 'Star Wars Rebels'), ('series', 'tales-of-the-jedi', 'Tales of the Jedi'))","(('databank', 'galactic-republic', 'Galactic Republic'), ('databank', 'galactic-senate', 'Galactic Senate'), ('databank', 'rebel-alliance', 'Rebel Alliance'), ('Affiliations', 'alderaan-royal-family', 'Alderaan Royal Family'))","(('databank', 'alderaan', 'Alderaan'), ('databank', 'havoc-outpost', 'Havoc Outpost'))","(('Gender', 'male', 'Male'),)","(('Dimensions', 'height-1-99m', 'Height: 1.99m'),)",(),"(('databank', 'alderaan-cruiser', 'Alderaan Cruiser'), ('Vehicles', 'speeder', 'Speeder'))","(('databank', 'blaster-pistol', 'Blaster Pistol'),)",(),(),(),()
Characters,616b2cbd7de22492a01ad05b,bala-tik,Bala-Tik,https://www.starwars.com/databank/bala-tik,Bala-Tik,"(('films', 'star-wars-episode-vii-the-force-awakens', 'Star Wars: The Force Awakens (Episode VII)'),)","(('databank', 'guavian-death-gang', 'Guavian Death Gang'),)",(),"(('Gender', 'male', 'Male'),)","(('Dimensions', 'height-1-8m', 'Height: 1.8m'),)","(('species', 'human', 'Human'),)",(),(),(),(),(),()
Characters,616b2b9edd707492a01ad05b,barada,Barada,https://www.starwars.com/databank/barada,Barada,"(('films', 'star-wars-episode-vi-return-of-the-jedi', 'Star Wars: Return of the Jedi (Episode VI)'),)",(),"(('databank', 'tatooine', 'Tatooine'), ('Locations', 'the-great-pit-of-carkoon', 'The Great Pit of Carkoon'))",(),"(('Dimensions', 'height-1-7m', 'Height: 1.7m'),)",(),(),"(('Weapons', 'battle-staff', 'Battle-staff'),)",(),(),(),()
Characters,616b2fb3e255a492a01ad05b,bargwill-tomder,Bargwill Tomder,https://www.starwars.com/databank/bargwill-tomder,Bargwill Tomder,"(('films', 'star-wars-episode-viii-the-last-jedi', 'Star Wars: The Last Jedi (Episode VIII)'),)",(),"(('databank', 'canto-casino', 'Canto Casino'),)","(('Gender', 'male', 'Male'),)",(),"(('species', 'cloddogran', 'Cloddogran'),)",(),(),(),(),(),()
Characters,616b358d76619492a01ad05b,baron-boolan,Baron Boolan ,https://www.starwars.com/databank/baron-boolan,,,,,,,,,,,,,
Characters,616b2fb8c33ce492a01ad05b,baron-yasto-attsmun,Baron Yasto Attsmun,https://www.starwars.com/databank/baron-attsmun,Baron Yasto Attsmun,"(('films', 'star-wars-episode-viii-the-last-jedi', 'Star Wars: The Last Jedi (Episode VIII)'),)",(),"(('databank', 'canto-bight', 'Canto Bight'), ('databank', 'cantonica', 'Cantonica'))","(('Gender', 'male', 'Male'),)",(),(),(),(),(),(),(),()
Characters,616b23394f7c7492a01ad05b,barriss-offee,Barriss Offee,https://www.starwars.com/databank/barriss-offee,Barriss Offee,"(('films', 'star-wars-episode-ii-attack-of-the-clones', 'Star Wars: Attack of the Clones (Episode II)'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'), ('series', 'tales-of-the-empire', 'Tales of the Empire'))","(('databank', 'galactic-empire', 'Galactic Empire'), ('databank', 'jedi-order', 'Jedi Order'), ('Affiliations', 'inquisitorius', 'Inquisitorius'))",(),"(('Gender', 'female', 'Female'),)","(('Dimensions', 'height-1-66m', 'Height: 1.66m'),)","(('databank', 'mirialan', 'Mirialan'),)",(),"(('databank', 'lightsaber', 'Lightsaber'),)",(),(),(),()
Characters,616b36792acc8492a01ad05b,batcher,Batcher,https://www.starwars.com/databank/batcher,Batcher,"(('series', 'star-wars-the-bad-batch', 'Star Wars: The Bad Batch'),)",(),(),(),(),(),(),(),(),(),"(('databank', 'lurca-hound', 'lurca hound'),)",()
Characters,616b235ba7336492a01ad05b,battle-droid-513,Battle Droid 513,https://www.starwars.com/databank/battle-droid-513,Battle Droid 513,"(('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'),)","(('databank', 'confederacy-of-independent-systems', 'Confederacy of Independent Systems'),)",(),(),"(('Dimensions', 'height-3-39m', 'Height: 3.39m'),)",(),(),(),(),(),(),()
Characters,616b352150641492a01ad05b,baylan-skoll,Baylan Skoll,https://www.starwars.com/databank/baylan-skoll,Baylan Skoll,"(('series', 'star-wars-ahsoka', 'Ahsoka'),)",(),(),(),(),(),(),(),(),(),(),()
Characters,616b37e890fe4492a01ad05b,bayrn,Bayrn,https://www.starwars.com/databank/bayrn,Bayrn,"(('series', 'star-wars-the-bad-batch', 'Star Wars: The Bad Batch'),)",(),(),(),(),"(('species', 'tarlafar', 'Tarlafar'),)",(),(),(),(),(),()
Characters,616b2e05139d8492a01ad05b,baze-malbus,Baze Malbus,https://www.starwars.com/databank/baze-malbus,Baze Malbus,"(('films', 'rogue-one', 'Rogue One: A Star Wars Story'), ('games-apps', 'rogue-one-boots-on-the-ground-star-wars-arcade', 'Rogue One: Boots on the Ground - Star Wars Arcade'))",(),(),"(('Gender', 'male', 'Male'),)",(),(),(),"(('databank', 'baze-malbus-mwc-35c-repeating-cannon', ""Baze Malbus' MWC-35c Repeating Cannon""),)",(),(),(),()
Characters,61b18a632f29e0f4def51cd7,bazil,Bazil,https://www.starwars.com/databank/bazil,Bazil,"(('series', 'the-acolyte', 'The Acolyte'),)",(),(),(),"(('Dimensions', 'height-1-17m', 'Height: 1.17m'),)","(('species', 'tynnan', 'Tynnan'),)",(),(),(),(),(),()
Characters,616b2d9a4f0bd492a01ad05b,bazine-netal,Bazine Netal,https://www.starwars.com/databank/bazine-netal,Bazine Netal,"(('films', 'star-wars-episode-vii-the-force-awakens', 'Star Wars: The Force Awakens (Episode VII)'),)",(),(),"(('Gender', 'female', 'Female'),)",(),(),(),"(('databank', 'blaster-pistol', 'Blaster Pistol'),)",(),(),(),()
Characters,616b2b6ca415f492a01ad05b,bb-8,BB-8,https://www.starwars.com/databank/bb-8,BB-8,"(('films', 'star-wars-episode-viii-the-last-jedi', 'Star Wars: The Last Jedi (Episode VIII)'), ('films', 'star-wars-episode-vii-the-force-awakens', 'Star Wars: The Force Awakens (Episode VII)'), ('films', 'star-wars-episode-ix-the-rise-of-skywalker', 'Star Wars: The Rise of Skywalker (Episode IX)'), ('Appearances', 'star-wars-forces-of-destiny', 'Star Wars: Forces of Destiny'), ('games-apps', 'x-wing-fighter-star-wars-arcade', 'X-wing Fighter - Star Wars Arcade'), ('games-apps', 'pin-pin-hooray-', 'Pin Pin Hooray!'), ('games-apps', 'star-wars-puzzle-droid', 'Star Wars: Puzzle Droid'))","(('databank', 'the-resistance', 'The Resistance'),)",(),(),"(('Dimensions', 'height-0-67m', 'Height: 0.67m'),)",(),"(('databank', 'resistance-transport-pod', 'Resistance Transport Pod'),)",(),(),(),(),"(('databank', 'astromech-droid', 'Astromech Droid'),)"
Characters,616b2ef9eb500492a01ad05b,bb-9e,BB-9E,https://www.starwars.com/databank/bb-9e,BB-9E,"(('films', 'star-wars-episode-viii-the-last-jedi', 'Star Wars: The Last Jedi (Episode VIII)'),)","(('databank', 'the-first-order', 'The First Order'),)",(),(),(),(),(),(),(),(),(),"(('databank', 'astromech-droid', 'Astromech Droid'),)"
Characters,616b314cd9909492a01ad05b,bd-1,BD-1,https://www.starwars.com/databank/bd-1,BD-1,"(('games-apps', 'star-wars-jedi-fallen-order', 'Star Wars Jedi: Fallen Order'),)",(),"(('databank', 'bracca', 'Bracca'),)",(),(),(),(),(),(),(),(),()
Characters,616b31cc88de3492a01ad05b,beaumont-kin,Beaumont Kin,https://www.starwars.com/databank/beaumont-kin,Beaumont Kin,"(('films', 'star-wars-episode-ix-the-rise-of-skywalker', 'Star Wars: The Rise of Skywalker (Episode IX)'),)",(),(),"(('Gender', 'male', 'Male'),)",(),"(('species', 'human', 'Human'),)",(),(),(),(),(),()
Characters,616b2e97f51dd492a01ad05b,beezer-fortuna,Beezer Fortuna,https://www.starwars.com/databank/beezer-fortuna,Beezer Fortuna,"(('films', 'rogue-one', 'Rogue One: A Star Wars Story'),)",(),"(('databank', 'ryloth', 'Ryloth'), ('databank', 'jedha', 'Jedha'))","(('Gender', 'male', 'Male'),)",(),"(('databank', 'twi-lek', ""Twi'lek""),)",(),"(('databank', 'electrostaff', 'Electrostaff'),)",(),(),(),()
Characters,616b32f93dea3492a01ad05b,beilert-valance,Beilert Valance,https://www.starwars.com/databank/beilert-valance,Beilert Valance,(),(),(),"(('Gender', 'male', 'Male'),)",(),"(('species', 'human', 'Human'),)",(),(),(),(),(),()
Characters,616b330246ee9492a01ad05b,bell-zettifar,Bell Zettifar,https://www.starwars.com/databank/bell-zettifar,Bell Zettifar,"((None, None, 'Star Wars: The High Republic'),)",(),(),(),(),"(('species', 'human', 'Human'),)",(),(),(),(),(),()
Characters,616b235d2d9af492a01ad05b,ben-quadinaros,Ben Quadinaros,https://www.starwars.com/databank/ben-quadinaros,Ben Quadinaros,"(('films', 'star-wars-episode-i-the-phantom-menace', 'Star Wars: The Phantom Menace (Episode I)'),)","(('databank', 'boonta-eve-classic-podracer-pilots', 'Boonta Eve Classic Podracer Pilots'),)","(('Locations', 'tund-system', 'Tund System'),)","(('Gender', 'male', 'Male'),)","(('Dimensions', 'height-1-63m', 'Height: 1.63m'),)","(('species', 'toong', 'Toong'),)","(('databank', 'podracer', 'Podracer'),)",(),(),(),(),()
Characters,616b2e13d483b492a01ad05b,bendu,Bendu,https://www.starwars.com/databank/bendu,Bendu,"(('series', 'star-wars-rebels', 'Star Wars Rebels'),)",(),(),"(('Gender', 'male', 'Male'),)",(),(),(),(),(),(),(),()
Characters,616b34e562164492a01ad05b,benni-baro,Benni Baro,https://www.starwars.com/databank/benni-baro,Benni Baro,"(('series', 'star-wars-the-bad-batch', 'Star Wars: The Bad Batch'),)",(),(),(),(),(),(),(),(),(),(),()
Characters,616b34812e34a492a01ad05b,benthic-two-tubes,Benthic Two Tubes,https://www.starwars.com/databank/benthic-two-tubes,Benthic Two Tubes,"(('series', 'andor', 'Andor'),)",(),(),(),(),(),(),(),(),(),(),()
Characters,616b235ed4bce492a01ad05b,beru-lars,Beru Lars,https://www.starwars.com/databank/beru-lars,Beru Lars,"(('films', 'star-wars-episode-iii-revenge-of-the-sith', 'Star Wars: Revenge of the Sith (Episode III)'), ('films', 'star-wars-episode-ii-attack-of-the-clones', 'Star Wars: Attack of the Clones (Episode II)'), ('films', 'star-wars-episode-iv-a-new-hope', 'Star Wars: A New Hope (Episode IV)'), ('series', 'obi-wan-kenobi', 'Obi-Wan Kenobi'))",(),"(('databank', 'tatooine', 'Tatooine'), ('Locations', 'lars-farm', 'Lars Farm'))","(('Gender', 'female', 'Female'),)","(('Dimensions', 'height-1-65m', 'Height: 1.65m'),)",(),"(('Vehicles', 'landspeeder', 'Landspeeder'),)",(),(),(),(),()
Characters,616b2c24ef1b4492a01ad05b,bg-81,BG-81,https://www.starwars.com/databank/bg-81,BG-81,"(('series', 'star-wars-rebels', 'Star Wars Rebels'),)",(),"(('databank', 'shantipole', 'Shantipole'),)",(),(),(),(),(),(),(),(),"(('databank', 'astromech-droid', 'Astromech Droid'),)"
Characters,616b2372b8e6a492a01ad05b,bib-fortuna,Bib Fortuna,https://www.starwars.com/databank/bib-fortuna,Bib Fortuna,"(('films', 'star-wars-episode-i-the-phantom-menace', 'Star Wars: The Phantom Menace (Episode I)'), ('films', 'star-wars-episode-vi-return-of-the-jedi', 'Star Wars: Return of the Jedi (Episode VI)'), ('series', 'the-book-of-boba-fett', 'The Book of Boba Fett'))",(),"(('databank', 'jabba-the-hutts-palace', ""Jabba the Hutt's Palace""), ('databank', 'ryloth', 'Ryloth'), ('databank', 'tatooine', 'Tatooine'))","(('Gender', 'male', 'Male'),)","(('Dimensions', 'height-1-8m', 'Height: 1.8m'),)","(('databank', 'twi-lek', ""Twi'lek""),)",(),(),(),(),(),()
Characters,616b310e89c7a492a01ad05b,bibo,Bibo,https://www.starwars.com/databank/bibo,Bibo,"(('series', 'star-wars-resistance', 'Star Wars Resistance'),)",(),(),"(('Gender', 'male', 'Male'),)",(),(),(),(),(),(),(),()
Characters,616b316c94cd5492a01ad05b,big-al,Big Al,https://www.starwars.com/databank/big-al,Big Al,"(('series', 'star-wars-resistance', 'Star Wars Resistance'),)",(),"(('databank', 'colossus', 'Colossus'),)","(('Gender', 'male', 'Male'),)",(),"(('species', 'human', 'Human'),)",(),(),(),(),(),()
Characters,616b26ead0f0d492a01ad05b,biggs-darklighter,Biggs Darklighter,https://www.starwars.com/databank/biggs-darklighter,Biggs Darklighter,"(('films', 'star-wars-episode-iv-a-new-hope', 'Star Wars: A New Hope (Episode IV)'),)","(('databank', 'rebel-alliance', 'Rebel Alliance'),)","(('databank', 'tatooine', 'Tatooine'),)","(('Gender', 'male', 'Male'),)","(('Dimensions', 'height-1-83m', 'Height: 1.83m'),)",(),"(('databank', 'x-wing-starfighter', 'X-wing Starfighter'),)","(('databank', 'blaster-pistol', 'Blaster Pistol'),)",(),(),(),()
Characters,616b347f28d35492a01ad05b,birnok,Birnok,https://www.starwars.com/databank/birnok,Birnok,"(('series', 'andor', 'Andor'),)",(),(),(),(),(),(),(),(),(),(),()
Characters,616b2e6a37d2d492a01ad05b,bistan,Bistan,https://www.starwars.com/databank/bistan,Bistan,"(('films', 'rogue-one', 'Rogue One: A Star Wars Story'),)","(('databank', 'rebel-alliance', 'Rebel Alliance'),)",(),"(('Gender', 'male', 'Male'),)",(),(),(),(),(),(),(),()
Characters,616b3111a4bdf492a01ad05b,bitey,Bitey,https://www.starwars.com/databank/bitey,Bitey,"(('series', 'star-wars-resistance', 'Star Wars Resistance'),)",(),(),(),(),(),(),(),(),(),(),()
Characters,616b341b59c01492a01ad05b,bix-caleen,Bix Caleen,https://www.starwars.com/databank/bix-caleen,Bix Caleen,"(('series', 'andor', 'Andor'),)",(),(),(),(),(),(),(),(),(),(),()
Characters,616b26ee4196e492a01ad05b,bni-393,BNI-393,https://www.starwars.com/databank/bni-393,BNI-393,"(('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'),)","(('databank', 'd-squad', 'D-Squad'), ('databank', 'galactic-republic', 'Galactic Republic'))",(),(),"(('Dimensions', 'height-1-26m', 'Height: 1.26m'),)",(),(),(),(),(),(),"(('droid', 'lep-servant-droid', 'LEP Servant Droid'),)"
Characters,616b309e51092492a01ad05b,bo-keevil,Bo Keevil,https://www.starwars.com/databank/bo-keevil,Bo Keevil,"(('series', 'star-wars-resistance', 'Star Wars Resistance'),)",(),"(('databank', 'colossus', 'Colossus'),)","(('Gender', 'male', 'Male'),)",(),"(('species', 'kel-dor', 'Kel Dor'),)","(('databank', 'yellow-ace', 'Yellow Ace'),)",(),(),(),(),()
Characters,616b26efdcc90492a01ad05b,bo-katan-kryze,Bo-Katan Kryze,https://www.starwars.com/databank/bo-katan-kryze,Bo-Katan Kryze,"(('series', 'the-mandalorian', 'The Mandalorian'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'), ('series', 'star-wars-rebels', 'Star Wars Rebels'))","(('databank', 'death-watch', 'Death Watch'), ('Affiliations', 'mandalorians', 'Mandalorians'))","(('databank', 'mandalore', 'Mandalore'),)","(('Gender', 'female', 'Female'),)","(('Dimensions', 'height-1-8m', 'Height: 1.8m'),)","(('species', 'human', 'Human'),)",(),"(('databank', 'blaster-pistol', 'Blaster Pistol'),)",(),(),(),()
Characters,616b235274eee492a01ad05b,boba-fett,Boba Fett,https://www.starwars.com/databank/boba-fett,Boba Fett,"(('films', 'star-wars-episode-v-the-empire-strikes-back', 'Star Wars: The Empire Strikes Back (Episode V)'), ('films', 'star-wars-episode-ii-attack-of-the-clones', 'Star Wars: Attack of the Clones (Episode II)'), ('films', 'star-wars-episode-vi-return-of-the-jedi', 'Star Wars: Return of the Jedi (Episode VI)'), ('films', 'star-wars-episode-iv-a-new-hope', 'Star Wars: A New Hope (Episode IV)'), ('series', 'the-book-of-boba-fett', 'The Book of Boba Fett'), ('series', 'the-mandalorian', 'The Mandalorian'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'), ('games-apps', 'a-sticker-book-far-far-away', 'A Sticker Book Far, Far Away'), ('games-apps', 'star-wars-battlefront', 'Star Wars: Battlefront'), ('games-apps', 'star-wars-rivals', 'Star Wars: Rivals'))",(),"(('databank', 'kamino', 'Kamino'), ('databank', 'boba-fett-s-palace', 'Boba Fett’s Palace'))","(('Gender', 'male', 'Male'),)","(('Dimensions', 'height-1-83m', 'Height: 1.83m'),)","(('species', 'human', 'Human'),)","(('databank', 'boba-fetts-starship', ""Boba Fett's starship""),)","(('databank', 'blaster-rifle', 'Blaster Rifle'), ('databank', 'z-6-jetpack', 'Z-6 Jetpack'), ('Weapons', 'flame-thrower', 'Flame Thrower'))",(),(),(),()
