filter,id,slug,title,href,name,gender,dimensions,species
Characters,616b33415f457492a01ad05b,ciddarin-cid-scaleback,"Ciddarin ""Cid"" Scaleback",https://www.starwars.com/databank/cid,"Ciddarin ""Cid"" Scaleback",female,,trandoshan
Characters,616b296e5ca20492a01ad05b,cikatro-vizago,Cikatro Vizago,https://www.starwars.com/databank/cikatro-vizago,Cikatro Vizago,male,,devaronian
Characters,616b272cc4192492a01ad05b,cin-drallig,Cin Drallig,https://www.starwars.com/databank/cin-drallig,Cin Drallig,male,Height: 1.74m,
Characters,616b3445fb22a492a01ad05b,cinta-kaz,Cinta Kaz,https://www.starwars.com/databank/cinta-kaz,Cinta Kaz,,,
Characters,616b2f24c0feb492a01ad05b,cleat,Cleat,https://www.starwars.com/databank/cleat,Cleat,female,,human
Characters,616b2cfaa0036492a01ad05b,clegg-holdfast,Clegg Holdfast,https://www.starwars.com/databank/clegg-holdfast,Clegg Holdfast,male,Height: 1.52m,
Characters,616b3466a153a492a01ad05b,clem-andor,Clem Andor,https://www.starwars.com/databank/clem-andor,Clem Andor,,,
Characters,616b272e59164492a01ad05b,cliegg-lars,Cliegg Lars,https://www.starwars.com/databank/cliegg-lars,Cliegg Lars,male,Height: 1.83m,
Characters,616b3338213b9492a01ad05b,clink,Clink,https://www.starwars.com/databank/clink,Clink,,,
Characters,616b27304b134492a01ad05b,clone-99,Clone 99,https://www.starwars.com/databank/clone-99,Clone 99,male,Height: 1.68m,
Characters,616b3311b96cc492a01ad05b,clone-captain-grey,Clone Captain Grey,https://www.starwars.com/databank/clone-captain-grey,Clone Captain Grey,male,,
Characters,616b335823753492a01ad05b,clone-captain-howzer,Clone Captain Howzer ,https://www.starwars.com/databank/clone-captain-howzer,Clone Captain Howzer,,Height: 1.83m,
Characters,616b2731fce9c492a01ad05b,clone-captain-rex,Clone Captain Rex,https://www.starwars.com/databank/clone-captain-rex,Clone Captain Rex,male,Height: 1.83m,
Characters,616b273953274492a01ad05b,clone-commander-bacara,Clone Commander Bacara,https://www.starwars.com/databank/clone-commander-bacara,Clone Commander Bacara,male,Height: 1.83m,
Characters,616b273af2043492a01ad05b,clone-commander-bly,Clone Commander Bly,https://www.starwars.com/databank/clone-commander-bly,Clone Commander Bly,male,Height: 1.83m,
Characters,616b273c9e873492a01ad05b,clone-commander-cody,Clone Commander Cody,https://www.starwars.com/databank/clone-commander-cody,Clone Commander Cody,male,Height: 1.83m,
Characters,616b2a47dfbb1492a01ad05b,clone-commander-doom,Clone Commander Doom,https://www.starwars.com/databank/clone-commander-doom,Clone Commander Doom,male,Height: 1.83m,
Characters,616b2743e1ab9492a01ad05b,clone-commander-fox,Clone Commander Fox,https://www.starwars.com/databank/clone-commander-fox,Clone Commander Fox,male,Height: 1.83m,
Characters,616b27456d1a9492a01ad05b,clone-commander-gree,Clone Commander Gree,https://www.starwars.com/databank/clone-commander-gree,Clone Commander Gree,male,Height: 1.83m,
Characters,616b274724b6f492a01ad05b,clone-commander-jet,Clone Commander Jet,https://www.starwars.com/databank/clone-commander-jet,Clone Commander Jet,male,Height: 1.83m,
Characters,616b34f47ac5f492a01ad05b,clone-commander-mayday,Clone Commander Mayday,https://www.starwars.com/databank/clone-commander-mayday,Clone Commander Mayday,,,
Characters,616b2748c8b38492a01ad05b,clone-commander-neyo,Clone Commander Neyo,https://www.starwars.com/databank/clone-commander-neyo,Clone Commander Neyo,male,Height: 1.83m,
Characters,616b274a688a3492a01ad05b,clone-commander-ponds,Clone Commander Ponds,https://www.starwars.com/databank/clone-commander-ponds,Clone Commander Ponds,male,Height: 1.83m,
Characters,616b350d152e8492a01ad05b,clone-commander-scorch,Clone Commander Scorch,https://www.starwars.com/databank/clone-commander-scorch,Clone Commander Scorch,,Height: 1.83m,
Characters,616b274bfda0f492a01ad05b,clone-commander-stone,Clone Commander Stone,https://www.starwars.com/databank/clone-commander-stone,Clone Commander Stone,male,Height: 1.83m,
Characters,616b29dbfe39e492a01ad05b,clone-commander-thorn,Clone Commander Thorn,https://www.starwars.com/databank/clone-commander-thorn,Clone Commander Thorn,male,Height: 1.83m,
Characters,616b274d9823a492a01ad05b,clone-commander-wolffe,Clone Commander Wolffe,https://www.starwars.com/databank/clone-commander-wolffe,Clone Commander Wolffe,male,Height: 1.81m,
Characters,616b2b250b999492a01ad05b,clone-pilot-odd-ball,Clone Pilot Odd Ball,https://www.starwars.com/databank/clone-pilot-odd-ball,Clone Pilot Odd Ball,male,Height: 1.83m,
Characters,616b2912541df492a01ad05b,clone-pilot-warthog,Clone Pilot Warthog,https://www.starwars.com/databank/warthog,Clone Pilot Warthog,male,Height: 1.83m,
Characters,616b26f3f00af492a01ad05b,clone-trooper-boil,Clone Trooper Boil,https://www.starwars.com/databank/boil,Clone Trooper Boil,male,Height: 1.83m,
Characters,616b2767c8fc6492a01ad05b,clone-trooper-dogma,Clone Trooper Dogma,https://www.starwars.com/databank/dogma,Clone Trooper Dogma,male,Height: 1.83m,
Characters,616b27ab6d4a3492a01ad05b,clone-trooper-hardcase,Clone Trooper Hardcase,https://www.starwars.com/databank/hardcase,Clone Trooper Hardcase,male,Height: 1.83m,
Characters,616b27d4c98f8492a01ad05b,clone-trooper-jesse,Clone Trooper Jesse,https://www.starwars.com/databank/jesse,Clone Trooper Jesse,male,Height: 1.83m,
Characters,616b27fd8d812492a01ad05b,clone-trooper-kix,Clone Trooper Kix,https://www.starwars.com/databank/kix,Clone Trooper Kix,male,Height: 1.83m,
Characters,616b2909e68e3492a01ad05b,clone-trooper-tup,Clone Trooper Tup,https://www.starwars.com/databank/tup,Clone Trooper Tup,male,Height: 1.83m,
Characters,616b2915c7314492a01ad05b,clone-trooper-waxer,Clone Trooper Waxer,https://www.starwars.com/databank/waxer,Clone Trooper Waxer,male,Height: 1.83m,
Characters,616b34094820b492a01ad05b,clone-veteran,Clone Veteran,https://www.starwars.com/databank/clone-veteran,Clone Veteran,,,
Characters,616b349972720492a01ad05b,clone-x-trooper,Clone X trooper,https://www.starwars.com/databank/clone-x-trooper,Clone X trooper,,Height: 1.83m,
Characters,616b2bc44bba0492a01ad05b,clu-lesser,Clu Lesser,https://www.starwars.com/databank/clu-lesser,Clu Lesser,male,,muun
Characters,616b32e901e2b492a01ad05b,cobb-vanth,Cobb Vanth ,https://www.starwars.com/databank/cobb-vanth,Cobb Vanth,male,,
Characters,616b2a653f2ba492a01ad05b,coleman-trebor,Coleman Trebor,https://www.starwars.com/databank/coleman-trebor,Coleman Trebor,male,Height: 2.13m,
Characters,616b2ebb85aa4492a01ad05b,colonel-bandwin-cor,Colonel Bandwin Cor,https://www.starwars.com/databank/colonel-bandwin-cor,Colonel Bandwin Cor,male,,human
Characters,616b2dc7bbf3a492a01ad05b,colonel-datoo,Colonel Datoo,https://www.starwars.com/databank/colonel-datoo,Colonel Datoo,male,,human
Characters,616b275468c9f492a01ad05b,colonel-meebur-gascon,Colonel Meebur Gascon,https://www.starwars.com/databank/colonel-meebur-gascon,Colonel Meebur Gascon,male,Height: 0.33m,zilkin
Characters,616b297c7cb68492a01ad05b,commandant-cumberlayne-aresko,Commandant Cumberlayne Aresko,https://www.starwars.com/databank/commandant-cumberlayne-aresko,Commandant Cumberlayne Aresko,male,,
Characters,616b2f6d71d07492a01ad05b,commander-d-acy,Commander D'Acy,https://www.starwars.com/databank/commander-d-acy,Commander D'Acy,female,,human
Characters,616b2f34fa78e492a01ad05b,commander-iden-versio,Commander Iden Versio,https://www.starwars.com/databank/commander-iden-versio,Commander Iden Versio,female,,human
Characters,616b2ad5ebcc4492a01ad05b,commander-jun-sato,Commander Jun Sato,https://www.starwars.com/databank/commander-jun-sato,Commander Jun Sato,male,,
Characters,616b30e5f6f50492a01ad05b,commander-pyre,Commander Pyre,https://www.starwars.com/databank/commander-pyre,Commander Pyre,,,
Characters,616b2b87aeff4492a01ad05b,constable-zuvio,Constable Zuvio,https://www.starwars.com/databank/constable-zuvio,Constable Zuvio,male,Height: 1.6m,kyuzo
Characters,616b2ee2f0c47492a01ad05b,controller-lt-319,Controller LT-319,https://www.starwars.com/databank/controller-lt-319,Controller LT-319,male,,
Characters,616b23887d866492a01ad05b,count-dooku,Count Dooku,https://www.starwars.com/databank/count-dooku,Count Dooku,male,Height: 1.93m,
Characters,616b2def83c27492a01ad05b,crokind-shand,Crokind Shand,https://www.starwars.com/databank/crokind-shand,Crokind Shand,male,,human
Characters,616b2a66dd723492a01ad05b,crosshair,Crosshair,https://www.starwars.com/databank/crosshair,Crosshair,male,Height: 1.92m,
Characters,616b2db24e4fd492a01ad05b,crusher-roodown,Crusher Roodown,https://www.starwars.com/databank/crusher-roodown,Crusher Roodown,male,,abednedo
Characters,616b3128cdcaf492a01ad05b,cs-515,CS-515,https://www.starwars.com/databank/cs-515,CS-515,male,,
Characters,616b2757d1c89492a01ad05b,cut-lawquane,Cut Lawquane,https://www.starwars.com/databank/cut-lawquane,Cut Lawquane,male,Height: 1.83m,
Characters,616b31af48689492a01ad05b,d-o,D-O,https://www.starwars.com/databank/d-o,D-O,,,
Characters,616b2aa6f9652492a01ad05b,dak-ralter,Dak Ralter,https://www.starwars.com/databank/dak-ralter,Dak Ralter,male,Height: 1.62m,
Characters,616b2c5326fb4492a01ad05b,darja,Darja,https://www.starwars.com/databank/darja,Darja,female,,human
Characters,616b294704a54492a01ad05b,darth-bane,Darth Bane,https://www.starwars.com/databank/darth-bane,Darth Bane,male,,
Characters,61d74a9a77fc2f10c3891741,darth-plagueis,Darth Plagueis,https://www.starwars.com/databank/darth-plagueis,Darth Plagueis,,,muun
Characters,616b23a6b453e492a01ad05b,darth-vader,Darth Vader,https://www.starwars.com/databank/darth-vader,Darth Vader,male,Height: 2.03m,human
Characters,616b2759793db492a01ad05b,darts-d-nar,Darts D'Nar,https://www.starwars.com/databank/darts-dnar,Darts D'Nar,male,Height: 1.89m,zygerrian
Characters,616b275b3126e492a01ad05b,daughter,Daughter,https://www.starwars.com/databank/daughter,Daughter,female,Height: 2.13m,
Characters,616b275cd1578492a01ad05b,daultay-dofine,Daultay Dofine,https://www.starwars.com/databank/daultay-dofine,Daultay Dofine,male,Height: 1.9m,neimoidian
Characters,616b307f6be46492a01ad05b,dava-cassamam,Dava Cassamam,https://www.starwars.com/databank/dava-cassamam,Dava Cassamam,female,,
Characters,616b34832f4be492a01ad05b,davo-sculdun,Davo Sculdun,https://www.starwars.com/databank/davo-sculdun,Davo Sculdun,,,
Characters,616b308ce4a11492a01ad05b,dd-bd,DD-BD,https://www.starwars.com/databank/dd-bd,DD-BD,,,
Characters,616b3438bcc87492a01ad05b,dedra-meero,Dedra Meero,https://www.starwars.com/databank/dedra-meero,Dedra Meero,,,
Characters,616b36b37edba492a01ad05b,deke,Deke,https://www.starwars.com/databank/deke,Deke,,Height: 1.56m,
Characters,616b275e87fa0492a01ad05b,dengar,Dengar,https://www.starwars.com/databank/dengar,Dengar,male,Height: 1.87m,
Characters,616b29ea60e32492a01ad05b,depa-billaba,Depa Billaba,https://www.starwars.com/databank/depa-billaba,Depa Billaba,female,Height: 1.68m,
Characters,616b2d4c8fb13492a01ad05b,derek-hobbie-klivian,"Derek ""Hobbie"" Klivian",https://www.starwars.com/databank/derek-hobbie-klivian,"Derek ""Hobbie"" Klivian",male,Height: 1.75m,human
Characters,616b2ff89110e492a01ad05b,derla-pidys,Derla Pidys,https://www.starwars.com/databank/derla-pidys,Derla Pidys,female,,
Characters,616b2760efef1492a01ad05b,derrown,Derrown,https://www.starwars.com/databank/derrown,Derrown,male,Height: 2.21m,parwan
Characters,616b34b072aff492a01ad05b,desix,Desix,https://www.starwars.com/databank/desix,Desix,,,
Characters,616b348958e38492a01ad05b,dewi-pamular,Dewi Pamular,https://www.starwars.com/databank/dewi-pamular,Dewi Pamular,,,
Characters,616b2bc5cd414492a01ad05b,dex-tiree,Dex Tiree,https://www.starwars.com/databank/dex-tiree,Dex Tiree,male,,human
Characters,616b2762c28f5492a01ad05b,dexter-jettster,Dexter Jettster,https://www.starwars.com/databank/dexter-jettster,Dexter Jettster,male,Height: 1.88m,besalisk
Characters,616b31859888d492a01ad05b,din-djarin-the-mandalorian,Din Djarin (The Mandalorian),https://www.starwars.com/databank/the-mandalorian,Din Djarin (The Mandalorian),male,Height: 1.8m,human
Characters,616b2e069c3f0492a01ad05b,director-orson-krennic,Director Orson Krennic,https://www.starwars.com/databank/director-orson-krennic,Director Orson Krennic,male,,
Characters,616b2f3c3414e492a01ad05b,dj,DJ,https://www.starwars.com/databank/dj,DJ,male,,human
Characters,616b31545982a492a01ad05b,dj-r-3x,DJ R-3X,https://www.starwars.com/databank/dj-r-3x,DJ R-3X,,,
Characters,616b32fd0653c492a01ad05b,doctor-aphra,Doctor Aphra,https://www.starwars.com/databank/doctor-aphra,Doctor Aphra,female,,human
Characters,616b2a9b5d4df492a01ad05b,doctor-cornelius-evazan,Doctor Cornelius Evazan,https://www.starwars.com/databank/doctor-cornelius-evazan,Doctor Cornelius Evazan,male,Height: 1.7m,
Characters,616b276484a5c492a01ad05b,doctor-gubacher,Doctor Gubacher,https://www.starwars.com/databank/doctor-gubacher,Doctor Gubacher,male,,parwan
Characters,616b2d9d65233492a01ad05b,doctor-kalonia,Doctor Kalonia,https://www.starwars.com/databank/doctor-kalonia,Doctor Kalonia,female,,
Characters,616b27661bfe6492a01ad05b,doctor-nuvo-vindi,Doctor Nuvo Vindi,https://www.starwars.com/databank/doctor-nuvo-vindi,Doctor Nuvo Vindi,male,Height: 2.07m,
Characters,616b34628791d492a01ad05b,doctor-quadpaw,Doctor Quadpaw,https://www.starwars.com/databank/doctor-quadpaw,Doctor Quadpaw,,,
Characters,616b387d58d50492a01ad05b,doctor-scalder,Doctor Scalder,https://www.starwars.com/databank/doctor-scalder,Doctor Scalder,,Height: 1.76m,human
Characters,616b31579779e492a01ad05b,dok-ondar,Dok-Ondar,https://www.starwars.com/databank/dok-ondar,Dok-Ondar,,,ithorians
Characters,616b33a1c9a91492a01ad05b,dokk-strassi,Dokk Strassi,https://www.starwars.com/databank/dokk-strassi,Dokk Strassi,,,trandoshan
Characters,616b33be9b680492a01ad05b,dokk-strassi-s-guards,Dokk Strassi's guards,https://www.starwars.com/databank/dokk-strassi-s-guards,Dokk Strassi's guards,,,trandoshan
Characters,616b2d617280e492a01ad05b,dorme,Dormé,https://www.starwars.com/databank/dorme,Dormé,female,Height: 1.65m,human
Characters,616b34ee93a33492a01ad05b,dr-emerie-karr,Dr. Emerie Karr ,https://www.starwars.com/databank/dr-emerie-karr,Dr. Emerie Karr,,,
Characters,616b34689690c492a01ad05b,dr-gorst,Dr. Gorst,https://www.starwars.com/databank/dr-gorst,Dr. Gorst,,,
Characters,616b327cf2b6c492a01ad05b,dr-pershing,Dr. Pershing,https://www.starwars.com/databank/dr-pershing,Dr. Pershing,,,
Characters,616b347cd309f492a01ad05b,dr-rhasiv,Dr. Rhasiv,https://www.starwars.com/databank/dr-rhasiv,Dr. Rhasiv,,,
Characters,616b34ed164d4492a01ad05b,dr-royce-hemlock,Dr. Royce Hemlock,https://www.starwars.com/databank/dr-royce-hemlock,Dr. Royce Hemlock,,,
Characters,616b31198ce88492a01ad05b,drell,Drell,https://www.starwars.com/databank/drell,Drell,male,,weequay
Characters,616b2a3de44c3492a01ad05b,droopy-mccool,Droopy McCool,https://www.starwars.com/databank/droopy-mccool,Droopy McCool,male,Height: 1.58m,
Characters,616b2fcbb591e492a01ad05b,dryden-vos,Dryden Vos,https://www.starwars.com/databank/dryden-vos,Dryden Vos,male,Height: 1.92m,
Characters,616b2f0ac2e44492a01ad05b,dt-f16,DT-F16,https://www.starwars.com/databank/dt-f16,DT-F16,female,,
Characters,616b27695bd4e492a01ad05b,duchess-satine-kryze,Duchess Satine Kryze,https://www.starwars.com/databank/duchess-satine-kryze,Duchess Satine Kryze,female,Height: 1.77m,
Characters,616b2f8413167492a01ad05b,dume,Dume,https://www.starwars.com/databank/dume,Dume,male,,
Characters,616b2ba0f8e03492a01ad05b,dyro-felldor,Dyro Felldor,https://www.starwars.com/databank/dyro-felldor,Dyro Felldor,male,,er-kit
Characters,616b2a8b38a31492a01ad05b,echo,Echo,https://www.starwars.com/databank/echo,Echo,male,Height: 1.81m,
Characters,616b2e672a944492a01ad05b,edrio-two-tubes,Edrio Two Tubes,https://www.starwars.com/databank/edrio-two-tubes,Edrio Two Tubes,male,,
Characters,616b34404f591492a01ad05b,eedy-karn,Eedy Karn,https://www.starwars.com/databank/eedy-karn,Eedy Karn,,,
Characters,616b2c2ca62fb492a01ad05b,eesh-fahm,Eesh Fahm,https://www.starwars.com/databank/eesh-fahm,Eesh Fahm,male,,
Characters,616b276f03859492a01ad05b,eeth-koth,Eeth Koth,https://www.starwars.com/databank/eeth-koth,Eeth Koth,male,Height: 1.87m,
Characters,616b2c3596b7d492a01ad05b,eg-86,EG-86,https://www.starwars.com/databank/eg-86,EG-86,,,
Characters,616b2df29e845492a01ad05b,egl-21-amps-power-droid,"EGL-21 ""Amps"" Power Droid",https://www.starwars.com/databank/egl-21-amps-power-droid,"EGL-21 ""Amps"" Power Droid",,,
Characters,616b2d8fa7fad492a01ad05b,eighth-brother-inquisitor,Eighth Brother Inquisitor,https://www.starwars.com/databank/eighth-brother-inquisitor,Eighth Brother Inquisitor,male,,
Characters,616b30e250ee7492a01ad05b,eila,Eila,https://www.starwars.com/databank/eila,Eila,female,,
Characters,616b2b001dd65492a01ad05b,elan-sleazebaggano,Elan Sleazebaggano,https://www.starwars.com/databank/elan-sleazebaggano,Elan Sleazebaggano,male,Height: 1.78m,balosar
Characters,61c83f1e2d13cece75be5b9a,elder-naasa,Elder Naasa,https://www.starwars.com/databank/elder-naasa,Elder Naasa,,Height: 1.75m,jumurra
Characters,616b335525df0492a01ad05b,eleni-syndulla,Eleni Syndulla,https://www.starwars.com/databank/eleni-syndulla,Eleni Syndulla,female,,twi-lek
Characters,616b2b828bff5492a01ad05b,ello-asty,Ello Asty,https://www.starwars.com/databank/ello-asty,Ello Asty,male,Height: 1.88m,abednedo
Characters,616b2770d90ca492a01ad05b,embo,Embo,https://www.starwars.com/databank/embo,Embo,male,Height: 1.99m,kyuzo
Characters,616b247e5b642492a01ad05b,emperor-palpatine-darth-sidious,Emperor Palpatine (Darth Sidious),https://www.starwars.com/databank/emperor-palpatine-darth-sidious,Emperor Palpatine (Darth Sidious),male,Height: 1.73m,human
Characters,616b295459a14492a01ad05b,endente,Endente,https://www.starwars.com/databank/endente,Endente,male,,sugi-species
Characters,616b2ffa1efbb492a01ad05b,enfys-nest,Enfys Nest,https://www.starwars.com/databank/enfys-nest,Enfys Nest,,Height: 1.87m,
Characters,616b2c88aa857492a01ad05b,ephraim-bridger,Ephraim Bridger,https://www.starwars.com/databank/ephraim-bridger,Ephraim Bridger,male,,human
Characters,616b2ed99b218492a01ad05b,erskin-semaj,Erskin Semaj,https://www.starwars.com/databank/erskin-semaj,Erskin Semaj,male,,human
Characters,616b2b14c5b34492a01ad05b,ev-9d9,EV-9D9,https://www.starwars.com/databank/ev-9d9,EV-9D9,,Height: 1.9m,
Characters,616b2bc76eafe492a01ad05b,ev-a4-d,EV-A4-D,https://www.starwars.com/databank/ev-a4-d,EV-A4-D,,Height: 1.74m,
Characters,616b38015fe16492a01ad05b,eva,Eva,https://www.starwars.com/databank/eva-sp-54,Eva,,,iktotchi
Characters,616b277b118bf492a01ad05b,even-piell,Even Piell,https://www.starwars.com/databank/even-piell,Even Piell,male,Height: 1.22m,lannik
Characters,616b277ce4904492a01ad05b,ezra-bridger,Ezra Bridger,https://www.starwars.com/databank/ezra-bridger,Ezra Bridger,male,Height: 1.82m,human
Characters,616b27842e4ee492a01ad05b,father,Father,https://www.starwars.com/databank/father,Father,male,Height: 2.48m,
Characters,616b3322fbd6e492a01ad05b,fauja,Fauja,https://www.starwars.com/databank/fauja,Fauja,female,,
Characters,616b2d3e094ae492a01ad05b,fenn-rau,Fenn Rau,https://www.starwars.com/databank/fenn-rau,Fenn Rau,male,,
