id,name,gender,species,dimension type,dimension size,character databank link,media type,media key,appearance name
616b26efdcc90492a01ad05b,Bo-Katan Kryze,female,human,Height,1.8m,https://www.starwars.com/databank/bo-katan-kryze,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b26efdcc90492a01ad05b,Bo-Katan Kryze,female,human,Height,1.8m,https://www.starwars.com/databank/bo-katan-kryze,series,star-wars-rebels,Star Wars Rebels
616b235274eee492a01ad05b,Boba Fett,male,human,Height,1.83m,https://www.starwars.com/databank/boba-fett,films,star-wars-episode-v-the-empire-strikes-back,Star Wars: The Empire Strikes Back (Episode V)
616b235274eee492a01ad05b,Boba Fett,male,human,Height,1.83m,https://www.starwars.com/databank/boba-fett,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
616b235274eee492a01ad05b,Boba Fett,male,human,Height,1.83m,https://www.starwars.com/databank/boba-fett,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
616b235274eee492a01ad05b,Boba Fett,male,human,Height,1.83m,https://www.starwars.com/databank/boba-fett,films,star-wars-episode-iv-a-new-hope,Star Wars: A New Hope (Episode IV)
616b235274eee492a01ad05b,Boba Fett,male,human,Height,1.83m,https://www.starwars.com/databank/boba-fett,series,the-book-of-boba-fett,The Book of Boba Fett
616b235274eee492a01ad05b,Boba Fett,male,human,Height,1.83m,https://www.starwars.com/databank/boba-fett,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b235274eee492a01ad05b,Boba Fett,male,human,Height,1.83m,https://www.starwars.com/databank/boba-fett,series,the-mandalorian,The Mandalorian
616b235274eee492a01ad05b,Boba Fett,male,human,Height,1.83m,https://www.starwars.com/databank/boba-fett,games-apps,a-sticker-book-far-far-away,A Sticker Book Far  Far Away
616b235274eee492a01ad05b,Boba Fett,male,human,Height,1.83m,https://www.starwars.com/databank/boba-fett,games-apps,star-wars-battlefront,Star Wars: Battlefront
616b235274eee492a01ad05b,Boba Fett,male,human,Height,1.83m,https://www.starwars.com/databank/boba-fett,games-apps,star-wars-rivals,Star Wars: Rivals
616b2dd5dd9fb492a01ad05b,Bobbajo,male,unknown,,unknown,https://www.starwars.com/databank/bobbajo,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
616b34dd78a9f492a01ad05b,Bode Akuna,unknown,unknown,,unknown,https://www.starwars.com/databank/bode-akuna,games-apps,star-wars-jedi-survivor,Star Wars Jedi: Survivor
616b2dfac01d4492a01ad05b,Bodhi Rook,male,unknown,,unknown,https://www.starwars.com/databank/bodhi-rook,films,rogue-one,Rogue One: A Star Wars Story
616b26f5851f7492a01ad05b,Bolla Ropal,male,rodian,Height,1.75m,https://www.starwars.com/databank/bolla-ropal,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b2dc13afcb492a01ad05b,Bollie Prindel,unknown,unknown,,unknown,https://www.starwars.com/databank/bollie-prindel,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
616b2dc13afcb492a01ad05b,Bollie Prindel,unknown,unknown,,unknown,https://www.starwars.com/databank/bollie-prindel,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
616b3348e9517492a01ad05b,Bolo,male,ithorians,,unknown,https://www.starwars.com/databank/bolo,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
616b30b4171f5492a01ad05b,Bolza Grool,male,klatooinian,,unknown,https://www.starwars.com/databank/bolza-grool,series,star-wars-resistance,Star Wars Resistance
616b32015788f492a01ad05b,Boolio,male,unknown,Height,1.78m,https://www.starwars.com/databank/boolio,films,star-wars-episode-ix-the-rise-of-skywalker,Star Wars: The Rise of Skywalker (Episode IX)
616b34bc646ba492a01ad05b,"Bosco ""The Mad Bomber"" Brix",unknown,nikto,,unknown,https://www.starwars.com/databank/bosco-the-mad-bomber-brix,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
616b2b389be13492a01ad05b,BoShek,male,unknown,,unknown,https://www.starwars.com/databank/boshek,films,star-wars-episode-iv-a-new-hope,Star Wars: A New Hope (Episode IV)
616b26f7603e4492a01ad05b,Boss Lyonie,male,gungan,Height,2.22m,https://www.starwars.com/databank/boss-lyonie,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b26f92146c492a01ad05b,Boss Nass,male,gungan,Height,2.06m,https://www.starwars.com/databank/boss-nass,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
616b26f92146c492a01ad05b,Boss Nass,male,gungan,Height,2.06m,https://www.starwars.com/databank/boss-nass,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
616b26fec502b492a01ad05b,Bossk,male,trandoshan,Height,2.06m,https://www.starwars.com/databank/bossk,films,star-wars-episode-v-the-empire-strikes-back,Star Wars: The Empire Strikes Back (Episode V)
616b26fec502b492a01ad05b,Bossk,male,trandoshan,Height,2.06m,https://www.starwars.com/databank/bossk,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
616b26fec502b492a01ad05b,Bossk,male,trandoshan,Height,2.06m,https://www.starwars.com/databank/bossk,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b3436d7dda492a01ad05b,Brasso,unknown,unknown,,unknown,https://www.starwars.com/databank/brasso,series,andor,Andor
616b2c40e5987492a01ad05b,Brom Titus,male,unknown,,unknown,https://www.starwars.com/databank/brom-titus,series,star-wars-rebels,Star Wars Rebels
616b2bbaf355f492a01ad05b,Brother Viscus,male,dathomirian,Height,1.88m,https://www.starwars.com/databank/brother-viscus,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b3068c57ac492a01ad05b,Bucket (R1-J5),unknown,unknown,,unknown,https://www.starwars.com/databank/bucket-r1-j5,series,star-wars-resistance,Star Wars Resistance
616b310526253492a01ad05b,Buggles,male,unknown,,unknown,https://www.starwars.com/databank/buggles,series,star-wars-resistance,Star Wars Resistance
616b27054fbe4492a01ad05b,Bulduga,male,ithorians,Height,2.27m,https://www.starwars.com/databank/bulduga,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b2a6353ade492a01ad05b,Bultar Swan,female,human,Height,1.68m,https://www.starwars.com/databank/bultar-swan,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
616b3291a1110492a01ad05b,Burg,male,devaronian,,unknown,https://www.starwars.com/databank/burg,series,the-mandalorian,The Mandalorian
616b2706ee534492a01ad05b,Byph,male,ithorians,Height,1.22m,https://www.starwars.com/databank/byph,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b2f6efdfb1492a01ad05b,C ai Threnalli,male,abednedo,,unknown,https://www.starwars.com/databank/c-ai-threnalli,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
616b270872996492a01ad05b,C-21 Highsinger,unknown,unknown,Height,2.25m,https://www.starwars.com/databank/c-21-highsinger,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b2378b6e91492a01ad05b,C-3PO (See-Threepio),unknown,unknown,Height,1.77m,https://www.starwars.com/databank/c-3po,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
616b2378b6e91492a01ad05b,C-3PO (See-Threepio),unknown,unknown,Height,1.77m,https://www.starwars.com/databank/c-3po,films,star-wars-episode-iv-a-new-hope,Star Wars: A New Hope (Episode IV)
616b2378b6e91492a01ad05b,C-3PO (See-Threepio),unknown,unknown,Height,1.77m,https://www.starwars.com/databank/c-3po,films,rogue-one,Rogue One: A Star Wars Story
616b2378b6e91492a01ad05b,C-3PO (See-Threepio),unknown,unknown,Height,1.77m,https://www.starwars.com/databank/c-3po,films,star-wars-episode-v-the-empire-strikes-back,Star Wars: The Empire Strikes Back (Episode V)
616b2378b6e91492a01ad05b,C-3PO (See-Threepio),unknown,unknown,Height,1.77m,https://www.starwars.com/databank/c-3po,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
616b2378b6e91492a01ad05b,C-3PO (See-Threepio),unknown,unknown,Height,1.77m,https://www.starwars.com/databank/c-3po,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
616b2378b6e91492a01ad05b,C-3PO (See-Threepio),unknown,unknown,Height,1.77m,https://www.starwars.com/databank/c-3po,films,star-wars-episode-ix-the-rise-of-skywalker,Star Wars: The Rise of Skywalker (Episode IX)
616b2378b6e91492a01ad05b,C-3PO (See-Threepio),unknown,unknown,Height,1.77m,https://www.starwars.com/databank/c-3po,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
616b2378b6e91492a01ad05b,C-3PO (See-Threepio),unknown,unknown,Height,1.77m,https://www.starwars.com/databank/c-3po,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
616b2378b6e91492a01ad05b,C-3PO (See-Threepio),unknown,unknown,Height,1.77m,https://www.starwars.com/databank/c-3po,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
616b2378b6e91492a01ad05b,C-3PO (See-Threepio),unknown,unknown,Height,1.77m,https://www.starwars.com/databank/c-3po,series,obi-wan-kenobi,Obi-Wan Kenobi
616b2378b6e91492a01ad05b,C-3PO (See-Threepio),unknown,unknown,Height,1.77m,https://www.starwars.com/databank/c-3po,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b2378b6e91492a01ad05b,C-3PO (See-Threepio),unknown,unknown,Height,1.77m,https://www.starwars.com/databank/c-3po,series,star-wars-rebels,Star Wars Rebels
616b2378b6e91492a01ad05b,C-3PO (See-Threepio),unknown,unknown,Height,1.77m,https://www.starwars.com/databank/c-3po,series,star-wars-ahsoka,Ahsoka
616b2378b6e91492a01ad05b,C-3PO (See-Threepio),unknown,unknown,Height,1.77m,https://www.starwars.com/databank/c-3po,games-apps,star-wars-arcade,Star Wars Arcade
616b2378b6e91492a01ad05b,C-3PO (See-Threepio),unknown,unknown,Height,1.77m,https://www.starwars.com/databank/c-3po,games-apps,a-sticker-book-far-far-away,A Sticker Book Far  Far Away
616b361e3ce28492a01ad05b,C1-D1,unknown,unknown,,unknown,https://www.starwars.com/databank/c1-d1,series,star-wars-ahsoka,Ahsoka
616b2e642dd9c492a01ad05b,C2-B5,unknown,unknown,,unknown,https://www.starwars.com/databank/c2-b5,films,rogue-one,Rogue One: A Star Wars Story
61d663913ef66f2f1cb2fd4c,Cabuck,unknown,unknown,Height,1.93m,https://www.starwars.com/databank/cabuck,series,the-acolyte,The Acolyte
616b270a107ee492a01ad05b,Cad Bane,male,duros,Height,1.85m,https://www.starwars.com/databank/cad-bane,series,the-book-of-boba-fett,The Book of Boba Fett
616b270a107ee492a01ad05b,Cad Bane,male,duros,Height,1.85m,https://www.starwars.com/databank/cad-bane,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b270a107ee492a01ad05b,Cad Bane,male,duros,Height,1.85m,https://www.starwars.com/databank/cad-bane,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
616b34c8cf2ff492a01ad05b,Cade,unknown,unknown,,unknown,https://www.starwars.com/databank/cade,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
616b3150e641e492a01ad05b,Cal Kestis,male,unknown,,unknown,https://www.starwars.com/databank/cal-kestis,games-apps,star-wars-jedi-fallen-order,Star Wars Jedi: Fallen Order
616b2d958800e492a01ad05b,Caluan Ematt,male,human,,unknown,https://www.starwars.com/databank/caluan-ematt,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
616b2d958800e492a01ad05b,Caluan Ematt,male,human,,unknown,https://www.starwars.com/databank/caluan-ematt,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
616b3392b17ca492a01ad05b,Camie,unknown,unknown,,unknown,https://www.starwars.com/databank/camie,series,the-book-of-boba-fett,The Book of Boba Fett
616b2711b3b78492a01ad05b,Captain Antilles,male,human,,unknown,https://www.starwars.com/databank/captain-antilles,films,star-wars-episode-iv-a-new-hope,Star Wars: A New Hope (Episode IV)
616b2711b3b78492a01ad05b,Captain Antilles,male,human,,unknown,https://www.starwars.com/databank/captain-antilles,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
616b2713c1fae492a01ad05b,Captain Argyus,male,unknown,Height,1.83m,https://www.starwars.com/databank/captain-argyus,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
619ff409a5517e20354a6a69,Captain Blex,unknown,unknown,Height,2.13m,https://www.starwars.com/databank/captain-blex,series,the-acolyte,The Acolyte
616b3353aca25492a01ad05b,Captain Bragg,unknown,unknown,,unknown,https://www.starwars.com/databank/captain-bragg,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
616b2e7e41487492a01ad05b,Captain Brunson,female,unknown,Height,1.75m,https://www.starwars.com/databank/captain-brunson,series,star-wars-rebels,Star Wars Rebels
616b2f45b29cf492a01ad05b,Captain Canady,male,human,,unknown,https://www.starwars.com/databank/captain-canady,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
616b30d4a9019492a01ad05b,Captain Doza,male,human,,unknown,https://www.starwars.com/databank/captain-doza,series,star-wars-resistance,Star Wars Resistance
616b34874b87c492a01ad05b,Captain Elk,unknown,unknown,,unknown,https://www.starwars.com/databank/captain-elk,series,andor,Andor
616b35701e3cd492a01ad05b,Captain Enoch,unknown,unknown,,unknown,https://www.starwars.com/databank/captain-enoch,series,star-wars-ahsoka,Ahsoka
616b2fba49453492a01ad05b,Captain Gawat,male,human,,unknown,https://www.starwars.com/databank/captain-gawat,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
616b36372bed8492a01ad05b,Captain Girard,unknown,human,Height,1.7m,https://www.starwars.com/databank/captain-girard,series,star-wars-ahsoka,Ahsoka
616b2f04b666e492a01ad05b,Captain Hark,male,human,,unknown,https://www.starwars.com/databank/captain-hark,series,star-wars-rebels,Star Wars Rebels
616b35cc29aa1492a01ad05b,Captain Hayle,unknown,human,Height,1.8m,https://www.starwars.com/databank/captain-hayle,series,star-wars-ahsoka,Ahsoka
616b2bae94c85492a01ad05b,Captain Kosh,male,human,,unknown,https://www.starwars.com/databank/captain-kosh,games-apps,star-wars-commander,Star Wars: Commander
616b32f06feaf492a01ad05b,Captain Lang,unknown,human,,unknown,https://www.starwars.com/databank/captain-lang,series,the-mandalorian,The Mandalorian
616b36f56098b492a01ad05b,Captain Mann,unknown,unknown,Height,1.83m,https://www.starwars.com/databank/captain-mann,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
616b2bbc8f8ae492a01ad05b,Captain Merumeru,male,wookiee,Height,2.25m,https://www.starwars.com/databank/captain-merumeru,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
616b27156bf58492a01ad05b,Captain Needa,male,unknown,Height,1.75m,https://www.starwars.com/databank/captain-needa,films,star-wars-episode-v-the-empire-strikes-back,Star Wars: The Empire Strikes Back (Episode V)
616b27171f789492a01ad05b,Captain Panaka,male,unknown,Height,1.83m,https://www.starwars.com/databank/captain-panaka,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
616b2f6be49d7492a01ad05b,Captain Peavey,male,human,,unknown,https://www.starwars.com/databank/captain-peavey,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
616b2b56c3992492a01ad05b,Captain Phasma,female,human,Height,2.0m,https://www.starwars.com/databank/captain-phasma,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
616b2b56c3992492a01ad05b,Captain Phasma,female,human,Height,2.0m,https://www.starwars.com/databank/captain-phasma,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
616b2b56c3992492a01ad05b,Captain Phasma,female,human,Height,2.0m,https://www.starwars.com/databank/captain-phasma,games-apps,star-wars-rivals,Star Wars: Rivals
616b35dd562dc492a01ad05b,Captain Porter,unknown,human,Height,1.83m,https://www.starwars.com/databank/captain-porter,series,star-wars-ahsoka,Ahsoka
616b2b415cb05492a01ad05b,Captain Typho,male,unknown,Height,1.85m,https://www.starwars.com/databank/captain-typho,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
616b2b415cb05492a01ad05b,Captain Typho,male,unknown,Height,1.85m,https://www.starwars.com/databank/captain-typho,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
616b2b415cb05492a01ad05b,Captain Typho,male,unknown,Height,1.85m,https://www.starwars.com/databank/captain-typho,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b34ad7210d492a01ad05b,Captain Wilco,unknown,unknown,,unknown,https://www.starwars.com/databank/captain-wilco,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
616b31846baf4492a01ad05b,Cara Dune,female,unknown,,unknown,https://www.starwars.com/databank/cara-dune,series,the-mandalorian,The Mandalorian
616b322111866492a01ad05b,Cardo,male,unknown,,unknown,https://www.starwars.com/databank/cardo,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
616b322111866492a01ad05b,Cardo,male,unknown,,unknown,https://www.starwars.com/databank/cardo,films,star-wars-episode-ix-the-rise-of-skywalker,Star Wars: The Rise of Skywalker (Episode IX)
616b33b90a42e492a01ad05b,Carson Teva,unknown,unknown,Height,1.75m,https://www.starwars.com/databank/carson-teva,series,the-mandalorian,The Mandalorian
616b33b90a42e492a01ad05b,Carson Teva,unknown,unknown,Height,1.75m,https://www.starwars.com/databank/carson-teva,series,star-wars-ahsoka,Ahsoka
616b2e0040371492a01ad05b,Cassian Andor,male,unknown,,unknown,https://www.starwars.com/databank/cassian-andor,films,rogue-one,Rogue One: A Star Wars Story
616b2e0040371492a01ad05b,Cassian Andor,male,unknown,,unknown,https://www.starwars.com/databank/cassian-andor,series,andor,Andor
616b2e0040371492a01ad05b,Cassian Andor,male,unknown,,unknown,https://www.starwars.com/databank/cassian-andor,games-apps,rogue-one-boots-on-the-ground-star-wars-arcade,Rogue One: Boots on the Ground - Star Wars Arcade
616b2718c11cd492a01ad05b,Cassie Cryar,female,terrelian-jango-jumper,Height,1.82m,https://www.starwars.com/databank/cassie-cryar,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b2a3a25c29492a01ad05b,Castas,male,unknown,,unknown,https://www.starwars.com/databank/castas,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b2bbe25960492a01ad05b,Cato Parasitti,female,clawdite,Height,1.79m,https://www.starwars.com/databank/cato-parasitti,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
